query,ProductId,text_similarity,query_length,query_word_count,exact_match,partial_match_ratio,avg_rating,rating_std,review_count,median_rating,total_helpful_votes,total_votes,avg_helpfulness_ratio,avg_review_length,review_length_std,avg_summary_length,first_review_time,last_review_time,unique_reviewers,review_span_days,review_velocity,helpfulness_rate,reviewer_diversity,is_controversial,is_high_quality,popularity_score,relevance_label
sodas of,B004V65MP2,0.0,2,2,0,0.5,3.667,2.309,3,5.0,0,1,0.0,274.667,153.262,19.333,1314403200,1350432000,3,417.0,0.007194244604316547,0.0,1.0,1,0,1.6546177444479562,1
sodas of,B00546N22S,0.0,2,2,0,0.5,5.0,,1,5.0,0,0,,697.0,,22.0,1336003200,1336003200,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
sodas of,B0062JDAIC,0.0,2,2,0,0.5,5.0,,1,5.0,1,1,1.0,446.0,,30.0,1332720000,1332720000,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
sodas of,B0015GRTCK,0.0,2,2,0,0.5,4.4,0.894,5,5.0,4,7,0.6,421.4,454.145,24.8,1287273600,1332028800,5,518.0,0.009652509652509652,0.5714285714285714,1.0,0,0,2.2081323591197934,2
sodas of,B0029F7OQ2,0.0,2,2,0,0.5,3.333,1.528,3,3.0,13,13,1.0,242.0,110.869,26.667,1289606400,1322265600,3,378.0,0.007936507936507936,1.0,1.0,1,0,1.8544177444479562,1
sodas of,B002FT3I1M,0.0,2,2,0,0.5,3.8,1.643,5,4.0,1,1,1.0,390.2,386.253,25.4,1254700800,1347494400,5,1074.0,0.004655493482309125,1.0,1.0,1,0,2.156703787691222,2
sodas of,B0043RKUP6,0.0,2,2,0,0.5,4.0,1.155,4,4.0,9,9,1.0,233.0,123.15,29.5,1316131200,1348358400,4,373.0,0.010723860589812333,1.0,1.0,0,0,2.14377516497364,2
sodas of,B003F8AD9W,0.0,2,2,0,0.5,5.0,,1,5.0,5,5,1.0,311.0,,19.0,1315612800,1315612800,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
sodas of,B004AN09MC,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,261.0,,10.0,1336521600,1336521600,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
sodas of,B004WJUXCK,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,185.0,,24.0,1331596800,1331596800,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
sodas of,B001H9N2WG,0.0,2,2,0,0.5,4.0,,1,4.0,0,0,,158.0,,14.0,1289174400,1289174400,1,0.0,1.0,0.0,1.0,0,0,1.4772588722239781,1
sodas of,B006VW13PC,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,299.0,,29.0,1345507200,1345507200,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
sodas of,B001SAYASY,0.0,2,2,0,0.0,5.0,,1,5.0,1,1,1.0,158.0,,10.0,1264809600,1264809600,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
sodas of,B001ELL8ZA,0.0,2,2,0,0.5,5.0,,1,5.0,1,1,1.0,2167.0,,31.0,1240531200,1240531200,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
sodas of,B000FPJ6QY,0.0,2,2,0,0.5,4.375,1.408,8,5.0,7,10,0.812,308.5,165.522,18.75,1198281600,1326412800,8,1483.0,0.005394470667565745,0.7,1.0,0,0,2.401389830934488,2
sodas of,B00016R3DK,0.0,2,2,0,0.5,4.667,0.516,6,5.0,8,8,1.0,216.0,89.496,17.833,1156723200,1349568000,6,2232.0,0.002688172043010753,1.0,1.0,0,0,2.478464059622125,2
sodas of,B0001VWGNC,0.0,2,2,0,0.5,5.0,,1,5.0,1,1,1.0,684.0,,24.0,1201564800,1201564800,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
sodas of,B0085KJGHA,0.0,2,2,0,0.5,1.0,,1,1.0,0,0,,412.0,,49.0,1344902400,1344902400,1,0.0,1.0,0.0,1.0,0,0,0.5772588722239781,0
sodas of,B001PIH45U,0.0,2,2,0,0.5,4.6,0.894,5,5.0,0,0,,248.4,101.653,21.8,1267660800,1335657600,5,787.0,0.0063532401524777635,0.0,1.0,0,0,2.096703787691222,1
sodas of,B000QGCMTK,0.0,2,2,0,0.5,3.75,1.893,4,4.5,3,6,0.556,218.5,110.204,25.0,1259020800,1347580800,4,1025.0,0.003902439024390244,0.5,1.0,1,0,1.9187751649736402,1
sodas of,B003VN90GI,0.0,2,2,0,0.5,4.333,1.155,3,5.0,2,4,0.667,311.0,180.668,15.0,1296518400,1315267200,3,217.0,0.013824884792626729,0.5,1.0,0,0,2.0044177444479563,1
sodas of,B005GXFEPM,0.0,2,2,0,0.0,4.0,,1,4.0,0,0,,167.0,,59.0,1333324800,1333324800,1,0.0,1.0,0.0,1.0,0,0,1.4772588722239781,1
cooked pu,B005NN9ZYG,0.0,2,2,0,0.5,4.5,0.577,4,4.5,1,1,1.0,249.0,23.48,9.25,1325894400,1342396800,4,191.0,0.020942408376963352,1.0,1.0,0,0,2.2937751649736398,2
cooked pu,B001B0TYM8,0.0,2,2,0,0.5,2.0,,1,2.0,0,0,,182.0,,9.0,1343520000,1343520000,1,0.0,1.0,0.0,1.0,0,0,0.877258872223978,0
cooked pu,B001EPPJVK,0.0,2,2,0,0.5,4.0,1.414,2,4.0,0,0,,1438.5,1525.229,32.5,1335916800,1341792000,2,68.0,0.029411764705882353,0.0,1.0,0,0,1.639444915467244,1
cooked pu,B0030F050C,0.0,2,2,0,0.5,4.667,0.577,3,5.0,7,7,1.0,410.333,299.854,15.333,1298851200,1346544000,3,552.0,0.005434782608695652,1.0,1.0,0,0,2.254617744447956,2
cooked pu,B000UYIPXU,0.0,2,2,0,0.0,4.351,1.274,37,5.0,44,52,0.81,291.243,178.81,21.784,1184544000,1350345600,36,1919.0,0.01928087545596665,0.8461538461538461,0.972972972972973,0,1,3.014180617736708,2
cooked pu,B006BDQ2FW,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,133.0,,30.0,1333324800,1333324800,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
cooked pu,B001LQXUM2,0.0,2,2,0,0.0,5.0,,1,5.0,1,1,1.0,153.0,,26.0,1266364800,1266364800,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
cooked pu,B000B6KRK6,0.0,2,2,0,0.0,1.0,,1,1.0,2,2,1.0,144.0,,36.0,1309824000,1309824000,1,0.0,1.0,1.0,1.0,0,0,0.877258872223978,0
cooked pu,B001EPPE1K,0.0,2,2,0,0.5,4.455,1.036,11,5.0,5,5,1.0,370.273,191.743,19.636,1234051200,1348444800,11,1324.0,0.008308157099697885,1.0,1.0,0,0,2.6304626599152,2
cooked pu,B003CFX9BM,0.0,2,2,0,0.0,5.0,0.0,3,5.0,1,1,1.0,273.333,141.952,13.0,1302566400,1304553600,3,23.0,0.13043478260869565,1.0,1.0,0,0,2.354517744447956,2
cooked pu,B00028HN8C,0.0,2,2,0,0.0,1.0,,1,1.0,0,0,,316.0,,35.0,1297814400,1297814400,1,0.0,1.0,0.0,1.0,0,0,0.5772588722239781,0
cooked pu,B0085QS4H2,0.0,2,2,0,0.0,3.0,,1,3.0,0,0,,121.0,,4.0,1344211200,1344211200,1,0.0,1.0,0.0,1.0,0,0,1.177258872223978,0
cooked pu,B009KPU7Q8,0.0,2,2,0,0.5,1.0,,1,1.0,0,1,0.0,2164.0,,86.0,1327449600,1327449600,1,0.0,1.0,0.0,1.0,0,0,0.5772588722239781,0
cooked pu,B002GPLHYK,0.24699127287269645,2,2,0,0.5,2.0,,1,2.0,1,1,1.0,257.0,,12.0,1326585600,1326585600,1,0.0,1.0,1.0,1.0,0,0,1.177258872223978,2
cooked pu,B002PJSMX6,0.0,2,2,0,0.5,4.5,1.0,4,5.0,1,1,1.0,549.75,440.121,24.0,1304640000,1345334400,4,471.0,0.008492569002123142,1.0,1.0,0,0,2.2937751649736398,2
cooked pu,B00018CX56,0.0,2,2,0,0.0,5.0,,1,5.0,1,1,1.0,185.0,,22.0,1204329600,1204329600,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
cooked pu,B0010Y6QBC,0.0,2,2,0,0.5,4.316,1.003,19,5.0,46,66,0.735,447.105,304.724,25.105,1268265600,1351123200,19,959.0,0.01981230448383733,0.696969696969697,1.0,0,0,2.7021838185125056,2
cooked pu,B003SBZE0Y,0.0,2,2,0,0.0,5.0,0.0,3,5.0,5,5,1.0,272.333,85.231,17.333,1315699200,1350086400,3,398.0,0.007537688442211055,1.0,1.0,0,0,2.354517744447956,2
cooked pu,B001D6A5ZA,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,199.0,,36.0,1347235200,1347235200,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
cooked pu,B007RV4Z4M,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,264.0,,10.0,1339372800,1339372800,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
cooked pu,B001ASZVAU,0.2121281040118693,2,2,0,0.5,1.0,,1,1.0,2,2,1.0,419.0,,19.0,1250467200,1250467200,1,0.0,1.0,1.0,1.0,0,0,0.877258872223978,1
cooked pu,B001BM5146,0.0,2,2,0,0.5,3.2,1.643,5,4.0,6,9,0.667,517.2,194.28,26.4,1240531200,1339545600,5,1146.0,0.004363001745200698,0.6666666666666666,1.0,1,0,1.8767037876912218,1
cooked pu,B0015DB1UY,0.0,2,2,0,0.0,4.667,0.707,9,5.0,1,1,1.0,263.556,196.01,25.667,1208304000,1320624000,9,1300.0,0.006923076923076923,1.0,1.0,0,0,2.621134037197618,2
cooked pu,B001HTIPAU,0.0,2,2,0,0.5,2.5,2.121,2,2.5,1,2,0.5,1345.0,926.31,27.5,1313971200,1315612800,2,19.0,0.10526315789473684,0.5,1.0,1,0,1.3394449154672439,1
cooked pu,B0000V1AZ8,0.0,2,2,0,0.0,5.0,,1,5.0,5,6,0.833,160.0,,8.0,1181865600,1181865600,1,0.0,1.0,0.8333333333333334,1.0,0,0,2.027258872223978,1
cooked pu,B006LXIJBC,0.0,2,2,0,0.0,5.0,0.0,4,5.0,0,0,,267.25,110.897,14.5,1338595200,1349136000,4,122.0,0.03278688524590164,0.0,1.0,0,0,2.1437751649736403,1
cooked pu,B006LS3QT2,0.0,2,2,0,0.5,5.0,0.0,3,5.0,0,0,,799.667,476.676,19.667,1344211200,1349308800,3,59.0,0.05084745762711865,0.0,1.0,0,0,2.0545177444479563,1
cooked pu,B001QW8MTM,0.0,2,2,0,0.0,5.0,,1,5.0,1,1,1.0,418.0,,7.0,1292025600,1292025600,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
cooked pu,B000LKVLMK,0.0,2,2,0,0.0,3.667,2.309,3,5.0,0,0,,1014.333,606.743,30.667,1207180800,1214179200,3,81.0,0.037037037037037035,0.0,1.0,1,0,1.6546177444479562,1
cooked pu,B002Z6V6IW,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,127.0,,26.0,1349740800,1349740800,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
cooked pu,B009GUDRDM,0.0,2,2,0,0.5,5.0,0.0,2,5.0,2,2,1.0,618.5,140.714,20.0,1347148800,1349222400,2,24.0,0.08333333333333333,1.0,1.0,0,0,2.239444915467244,2
cooked pu,B001KW900I,0.0478477987590868,2,2,0,1.0,4.688,0.602,16,5.0,12,15,0.812,534.0,441.732,27.812,1238457600,1351123200,16,1304.0,0.012269938650306749,0.8,1.0,0,0,2.779685337622486,3
cooked pu,B000FABKWW,0.0,2,2,0,0.0,5.0,,1,5.0,3,3,1.0,380.0,,61.0,1194998400,1194998400,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
cooked pu,B001UO90BA,0.0,2,2,0,0.0,4.286,1.069,14,4.5,35,55,0.756,368.143,345.903,23.643,1264809600,1346112000,14,941.0,0.01487778958554729,0.6363636363636364,1.0,0,0,2.559929171349975,1
cooked pu,B000FTS86Y,0.0,2,2,0,0.0,3.5,1.915,4,4.0,11,16,0.583,150.25,66.745,16.25,1173312000,1342483200,4,1958.0,0.0020429009193054137,0.6875,1.0,1,0,1.9000251649736402,1
cooked pu,B004YC3KF2,0.0,2,2,0,0.5,5.0,,1,5.0,3,3,1.0,1516.0,,51.0,1320451200,1320451200,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
cooked pu,B005ET0OEO,0.0,2,2,0,0.0,5.0,0.0,3,5.0,1,1,1.0,175.333,103.78,9.0,1324512000,1335312000,3,125.0,0.024,1.0,1.0,0,0,2.354517744447956,2
cooked pu,B001D0KG1Y,0.0,2,2,0,0.5,4.8,0.632,10,5.0,409,417,0.982,778.0,512.282,26.0,1171411200,1253145600,10,946.0,0.010570824524312896,0.9808153477218226,1.0,0,0,2.693402713435895,2
cooked pu,B003YPYRCU,0.0,2,2,0,0.5,5.0,0.0,3,5.0,28,31,0.903,444.333,127.775,20.667,1297382400,1307664000,3,119.0,0.025210084033613446,0.9032258064516129,1.0,0,0,2.32548548638344,2
cooked pu,B002EX76V2,0.0,2,2,0,0.5,4.0,1.528,7,5.0,2,5,0.375,381.286,486.499,24.0,1275868800,1329782400,7,624.0,0.011217948717948718,0.4,1.0,1,0,2.1517766166719343,1
cooked pu,B004PEBGSM,0.0,2,2,0,0.0,5.0,0.0,2,5.0,2,2,1.0,210.0,70.711,18.0,1317772800,1321056000,2,38.0,0.05263157894736842,1.0,1.0,0,0,2.239444915467244,2
cooked pu,B004ULVL2Q,0.0,2,2,0,0.5,4.0,,1,4.0,0,0,,205.0,,34.0,1324944000,1324944000,1,0.0,1.0,0.0,1.0,0,0,1.4772588722239781,1
cooked pu,B00412K49A,0.0,2,2,0,0.0,5.0,0.0,3,5.0,0,0,,208.333,44.613,20.0,1334620800,1351123200,3,191.0,0.015706806282722512,0.0,1.0,0,0,2.0545177444479563,1
cooked pu,B004A76BAW,0.0,2,2,0,0.0,5.0,0.0,2,5.0,3,3,1.0,590.0,439.82,43.5,1293408000,1306800000,2,155.0,0.012903225806451613,1.0,1.0,0,0,2.239444915467244,2
cooked pu,B002WDCIXK,0.0,2,2,0,0.5,3.81,1.47,21,4.0,31,37,0.882,257.381,184.245,20.667,1261094400,1332633600,21,828.0,0.025362318840579712,0.8378378378378378,1.0,0,0,2.630768332694678,2
cooked pu,B004QOXZR6,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,265.0,,23.0,1334188800,1334188800,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
cooked pu,B000YKD6UW,0.0,2,2,0,0.5,4.385,1.325,13,5.0,13,18,0.7,623.615,500.686,24.692,1293062400,1351123200,13,672.0,0.019345238095238096,0.7222222222222222,1.0,0,0,2.58778959851277,2
cooked pu,B000WEKORS,0.0,2,2,0,0.5,5.0,0.0,2,5.0,3,6,0.5,185.5,10.607,22.5,1282953600,1327536000,2,516.0,0.003875968992248062,0.5,1.0,0,0,2.089444915467244,2
cooked pu,B003Q4YGYS,0.0,2,2,0,0.5,5.0,0.0,2,5.0,0,0,,156.5,27.577,12.5,1321401600,1349913600,2,330.0,0.006060606060606061,0.0,1.0,0,0,1.939444915467244,1
cooked pu,B0006341OC,0.0,2,2,0,0.5,4.5,0.972,10,5.0,3,3,1.0,451.9,315.582,24.3,1237420800,1346976000,10,1268.0,0.007886435331230283,1.0,1.0,0,0,2.609158109119348,2
jerk,B003ZZWCIK,0.0,1,1,0,0.0,5.0,,1,5.0,0,0,,181.0,,15.0,1314230400,1314230400,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
jerk,B004X8TDOO,0.0,1,1,0,0.0,5.0,,1,5.0,0,0,,368.0,,15.0,1319760000,1319760000,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
jerk,B000T7MQZQ,0.0,1,1,0,0.0,5.0,,1,5.0,0,0,,327.0,,30.0,1318291200,1318291200,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
jerk,B000EMQG16,0.0,1,1,0,0.0,3.75,1.488,8,4.5,5,8,0.6,517.25,336.04,25.625,1194652800,1348531200,8,1781.0,0.004491858506457047,0.625,1.0,0,0,2.191389830934488,1
jerk,B0049S5B3A,0.0,1,1,0,0.0,3.667,2.309,3,5.0,6,11,0.75,310.667,221.184,29.333,1296345600,1330560000,3,396.0,0.007575757575757576,0.5454545454545454,1.0,1,0,1.8182541080843198,1
jerk,B005DGHX6K,0.0,1,1,0,0.0,5.0,0.0,5,5.0,7,7,1.0,266.6,177.244,23.4,1326758400,1350432000,5,274.0,0.01824817518248175,1.0,1.0,0,0,2.5167037876912217,2
jerk,B005SUOBZ2,0.0,1,1,0,0.0,3.0,,1,3.0,0,0,,135.0,,7.0,1339718400,1339718400,1,0.0,1.0,0.0,1.0,0,0,1.177258872223978,0
jerk,B000YVGMAW,0.0,1,1,0,0.0,4.625,1.025,16,5.0,22,23,0.875,273.625,143.231,24.438,1252886400,1325548800,16,841.0,0.019024970273483946,0.9565217391304348,1.0,0,0,2.807741859361617,2
jerk,B001PKV3Z0,0.0,1,1,0,0.0,5.0,0.0,2,5.0,3,3,1.0,592.0,678.823,15.5,1322524800,1334275200,2,136.0,0.014705882352941176,1.0,1.0,0,0,2.239444915467244,2
jerk,B000I0780W,0.0,1,1,0,0.0,4.0,1.414,2,4.0,5,6,0.5,236.0,48.083,17.5,1175731200,1301356800,2,1454.0,0.001375515818431912,0.8333333333333334,1.0,0,0,1.889444915467244,1
jerk,B0005YMUWW,0.0,1,1,0,0.0,5.0,0.0,2,5.0,0,0,,194.0,2.828,12.5,1152144000,1168300800,2,187.0,0.0106951871657754,0.0,1.0,0,0,1.939444915467244,1
jerk,B002JX5ERU,0.0,1,1,0,0.0,5.0,0.0,2,5.0,2,2,1.0,139.5,16.263,6.0,1329264000,1346371200,2,198.0,0.010101010101010102,1.0,1.0,0,0,2.239444915467244,2
jerk,B001EO5XH6,0.0,1,1,0,0.0,4.333,1.0,9,5.0,43,58,0.596,308.111,191.863,25.667,1170288000,1348617600,9,2064.0,0.00436046511627907,0.7413793103448276,1.0,0,0,2.4433478303010667,1
jerk,B008A06UUG,0.0,1,1,0,0.0,4.0,,1,4.0,0,0,,1307.0,,9.0,1341273600,1341273600,1,0.0,1.0,0.0,1.0,0,0,1.4772588722239781,1
jerk,B00885H9R6,0.0,1,1,0,0.0,1.0,,1,1.0,0,1,0.0,490.0,,40.0,1350086400,1350086400,1,0.0,1.0,0.0,1.0,0,0,0.5772588722239781,0
jerk,B00469PL1Y,0.0,1,1,0,0.0,3.0,,1,3.0,1,1,1.0,722.0,,25.0,1296172800,1296172800,1,0.0,1.0,1.0,1.0,0,0,1.4772588722239781,1
jerk,B005JD3M44,0.0,1,1,0,0.0,5.0,,1,5.0,0,0,,172.0,,26.0,1346716800,1346716800,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
jerk,B000KAFD02,0.0,1,1,0,0.0,3.0,2.0,3,3.0,2,2,1.0,457.333,239.913,23.0,1174348800,1346198400,3,1989.0,0.0015082956259426848,1.0,1.0,1,0,1.7545177444479563,1
jerk,B0084JFD7E,0.0,1,1,0,0.0,5.0,,1,5.0,0,0,,224.0,,22.0,1342396800,1342396800,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
jerk,B0043RN1U2,0.0,1,1,0,0.0,1.0,,1,1.0,0,3,0.0,263.0,,17.0,1332374400,1332374400,1,0.0,1.0,0.0,1.0,0,0,0.5772588722239781,0
jerk,B003TFWBR8,0.0,1,1,0,0.0,4.0,,1,4.0,0,0,,320.0,,14.0,1346803200,1346803200,1,0.0,1.0,0.0,1.0,0,0,1.4772588722239781,1
jerk,B000HRZX6C,0.0,1,1,0,0.0,4.85,0.489,20,5.0,53,58,0.913,500.75,456.405,20.25,1171497600,1350604800,20,2073.0,0.00964785335262904,0.9137931034482759,1.0,0,1,2.946946906123852,2
jerk,B008TSVXWE,0.0,1,1,1,1.0,5.0,,1,5.0,0,0,,577.0,,21.0,1350864000,1350864000,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,2
jerk,B0013JOKBC,0.0,1,1,0,0.0,4.833,0.408,6,5.0,2,2,1.0,282.667,189.512,21.0,1309478400,1349568000,6,464.0,0.01293103448275862,1.0,1.0,0,0,2.528264059622125,2
jerk,B00016UX00,0.0,1,1,0,0.0,3.0,2.828,2,3.0,0,0,,375.0,125.865,13.5,1303257600,1346371200,2,499.0,0.004008016032064128,0.0,1.0,1,0,1.3394449154672439,0
jerk,B0017I3KOW,0.0,1,1,0,0.0,5.0,,1,5.0,0,0,,194.0,,9.0,1277596800,1277596800,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
jerk,B000F71FAC,0.0,1,1,0,0.0,5.0,,1,5.0,0,0,,161.0,,21.0,1289174400,1289174400,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
jerk,B001YJBO4M,0.0,1,1,0,0.0,4.0,2.0,4,5.0,9,9,1.0,387.5,343.789,31.5,1255910400,1345334400,4,1035.0,0.003864734299516908,1.0,1.0,1,0,2.14377516497364,1
jerk,B0046H65K2,0.0,1,1,0,0.0,1.0,,1,1.0,1,1,1.0,304.0,,9.0,1311465600,1311465600,1,0.0,1.0,1.0,1.0,0,0,0.877258872223978,0
jerk,B000OF7OGO,0.0,1,1,0,0.0,5.0,,1,5.0,1,2,0.5,443.0,,13.0,1284249600,1284249600,1,0.0,1.0,0.5,1.0,0,0,1.927258872223978,1
jerk,B000FH2Y16,0.0,1,1,0,0.0,4.167,1.329,6,5.0,4,6,0.667,389.833,194.378,15.667,1156809600,1346976000,6,2201.0,0.0027260336210813267,0.6666666666666666,1.0,0,0,2.2284640596221257,1
jerk,B0052PO2JI,0.0,1,1,0,0.0,5.0,,1,5.0,0,0,,125.0,,20.0,1335139200,1335139200,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
jerk,B005M4CRJG,0.0,1,1,0,0.0,1.0,,1,1.0,0,0,,201.0,,10.0,1347235200,1347235200,1,0.0,1.0,0.0,1.0,0,0,0.5772588722239781,0
jerk,B004QGU0EA,0.0,1,1,0,0.0,5.0,,1,5.0,1,1,1.0,488.0,,23.0,1305849600,1305849600,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
jerk,B001BM6TE2,0.0,1,1,0,0.0,4.667,0.577,3,5.0,4,5,0.889,239.333,11.93,20.667,1267142400,1306800000,3,459.0,0.006535947712418301,0.8,1.0,0,0,2.1946177444479558,1
jerk,B004WPYB3G,0.0,1,1,0,0.0,5.0,0.0,2,5.0,3,3,1.0,473.0,216.375,26.0,1306108800,1335139200,2,336.0,0.005952380952380952,1.0,1.0,0,0,2.239444915467244,2
jerk,B001IHSBEG,0.0,1,1,0,0.0,5.0,0.0,3,5.0,0,0,,266.667,28.572,19.333,1275523200,1328832000,3,617.0,0.004862236628849271,0.0,1.0,0,0,2.0545177444479563,1
jerk,B000CB54S0,0.0,1,1,0,0.0,4.4,0.894,5,5.0,7,10,0.893,454.4,233.0,21.8,1168473600,1334620800,5,1923.0,0.0026001040041601664,0.7,1.0,0,0,2.246703787691222,1
jerk,B0029NV4N8,0.0,1,1,0,0.0,4.929,0.267,14,5.0,22,22,1.0,509.5,434.709,23.286,1254441600,1346803200,13,1069.0,0.013096351730589336,1.0,0.9285714285714286,0,0,2.8619200804408838,2
jerk,B000F14DA2,0.0,1,1,0,0.0,4.667,0.516,6,5.0,9,11,0.7,439.333,516.018,24.333,1153267200,1317600000,6,1902.0,0.0031545741324921135,0.8181818181818182,1.0,0,0,2.4239186050766706,2
jerk,B001FQ0TZO,0.0,1,1,0,0.0,5.0,,1,5.0,1,1,1.0,81.0,,9.0,1288483200,1288483200,1,0.0,1.0,1.0,1.0,0,0,2.077258872223978,2
jerk,B004U8WJSY,0.0,1,1,0,0.0,2.0,,1,2.0,1,2,0.5,258.0,,19.0,1334361600,1334361600,1,0.0,1.0,0.5,1.0,0,0,1.027258872223978,0
jerk,B001R3BQFW,0.0,1,1,0,0.0,4.8,0.422,10,5.0,2,2,1.0,322.1,124.612,20.2,1292025600,1349049600,10,660.0,0.015151515151515152,1.0,1.0,0,0,2.699158109119348,2
jerk,B001FB6B5Q,0.0,1,1,0,0.0,3.5,2.121,2,3.5,2,4,0.5,1091.0,214.96,20.0,1272326400,1325980800,2,621.0,0.00322061191626409,0.5,1.0,1,0,1.639444915467244,1
jerk,B0001WV7VS,0.0,1,1,0,0.0,4.154,1.625,13,5.0,68,86,0.643,361.154,290.73,20.231,1163116800,1350864000,13,2173.0,0.005982512655315232,0.7906976744186046,1.0,1,0,2.539032234171685,1
jerk,B001KTA1S6,0.0,1,1,0,0.0,5.0,0.0,2,5.0,2,2,1.0,136.0,32.527,11.0,1294704000,1326412800,2,367.0,0.005449591280653951,1.0,1.0,0,0,2.239444915467244,2
jerk,B00471K9SQ,0.0,1,1,0,0.0,4.5,0.707,2,4.5,4,5,0.875,483.5,198.697,19.5,1331251200,1339977600,2,101.0,0.019801980198019802,0.8,1.0,0,0,2.029444915467244,1
jerk,B00837Z1L0,0.0,1,1,0,0.0,4.0,,1,4.0,0,0,,179.0,,14.0,1346803200,1346803200,1,0.0,1.0,0.0,1.0,0,0,1.4772588722239781,1
jerk,B0042QKZNK,0.0,1,1,0,0.0,5.0,,1,5.0,0,0,,308.0,,13.0,1346803200,1346803200,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
jerk,B0016LEU2Q,0.0,1,1,0,0.0,4.0,1.414,5,5.0,4,4,1.0,665.0,886.544,17.2,1223942400,1350864000,5,1469.0,0.0034036759700476512,1.0,1.0,0,0,2.216703787691222,1
for larger,B001IR2VLU,0.0,2,2,0,0.5,4.0,1.673,6,5.0,9,17,0.51,322.333,296.104,19.333,1265068800,1344470400,6,919.0,0.006528835690968444,0.5294117647058824,1.0,1,0,2.13718758903389,1
for larger,B007HDX75I,0.0,2,2,0,0.5,4.0,1.414,2,4.0,4,4,1.0,518.0,540.23,25.5,1333584000,1343433600,2,114.0,0.017543859649122806,1.0,1.0,0,0,1.939444915467244,2
for larger,B0002AQZFC,0.0,2,2,0,0.5,4.0,2.0,4,5.0,1,1,1.0,756.0,702.106,36.5,1225843200,1309564800,4,969.0,0.0041279669762641896,1.0,1.0,1,0,2.14377516497364,2
for larger,B005CRVJ38,0.0,2,2,0,0.5,5.0,0.0,2,5.0,0,0,,197.0,9.899,15.5,1343692800,1345680000,2,23.0,0.08695652173913043,0.0,1.0,0,0,1.939444915467244,1
for larger,B008ADQTF4,0.0,2,2,0,0.5,5.0,0.0,3,5.0,0,0,,1782.333,358.119,26.667,1340323200,1346457600,3,71.0,0.04225352112676056,0.0,1.0,0,0,2.0545177444479563,1
for larger,B0034WSXXC,0.0,2,2,0,0.0,5.0,,1,5.0,0,0,,567.0,,16.0,1349222400,1349222400,1,0.0,1.0,0.0,1.0,0,0,1.7772588722239782,1
for larger,B004LS2K9G,0.0,2,2,0,0.5,1.0,,1,1.0,0,0,,833.0,,20.0,1341014400,1341014400,1,0.0,1.0,0.0,1.0,0,0,0.5772588722239781,0
for larger,B004XRJ1O2,0.0,2,2,0,0.5,1.0,0.0,2,1.0,4,4,1.0,695.0,472.347,24.0,1251763200,1350691200,2,1145.0,0.0017467248908296944,1.0,1.0,0,0,1.039444915467244,1
for larger,B003HOW7RK,0.0,2,2,0,0.5,4.0,1.414,2,4.0,0,0,,169.0,18.385,17.5,1308268800,1319500800,2,130.0,0.015384615384615385,0.0,1.0,0,0,1.639444915467244,1
for larger,B004N58QUE,0.0,2,2,0,0.5,4.636,1.206,11,5.0,0,0,,297.273,135.026,20.364,1319760000,1338508800,11,217.0,0.05069124423963134,0.0,1.0,0,0,2.3847626599152,1
